Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%),Years_Active,Burn_Rate_Yearly,Estimated_Customers,CAC,LTV,LTV_CAC_Ratio,Runway_Years
Startup_4144,E-commerce,7,4571996382.0,22780745390.65634,34,Canada,2001,128.1,24,190499849.25,700000,6531.423402857143,32543.921986651916,4.9826691640317975,0.026246739930162962
Startup_4145,E-commerce,5,309260107.47,1455878209.5937078,4,Singapore,2004,51.57,21,14726671.784285715,500000,618.5202149400001,2911.7564191874158,4.707617227142483,0.33952002687635874
Startup_4146,E-commerce,2,3909506620.57,12677402924.247438,2,Canada,2022,193.74,3,1303168873.5233333,200000,19547.53310285,63387.01462123719,3.2427117164976416,0.003836801278472582
Startup_4147,E-commerce,7,247320319.67,391060938.2491798,19,France,2011,135.58,14,17665737.119285714,700000,353.3147423857143,558.658483213114,1.5811921105834457,0.2830337599975657
Startup_4148,E-commerce,1,542524014.02,1098144201.0326183,23,China,2003,5.98,22,24660182.455454543,100000,5425.2401402,10981.442010326184,2.0241393425068472,0.20275600186786366
Startup_4149,EdTech,6,97134943.44,384798076.16415066,6,Australia,2006,150.17,19,5112365.4442105265,600000,161.8915724,641.3301269402511,3.9614793866827074,0.9780208505364627
Startup_4150,HealthTech,8,520061105.3,2481040187.573139,50,Brazil,2022,159.75,3,173353701.76666668,800000,650.0763816250001,3101.300234466424,4.7706705275372165,0.02884276452734755
Startup_4151,Fintech,2,1363160644.99,6237582793.687614,32,China,2008,34.4,17,80185920.2935294,200000,6815.80322495,31187.91396843807,4.575823705454299,0.062355086550069494
Startup_4152,AI,6,595309734.99,1699664170.2657585,47,Germany,2017,51.06,8,74413716.87375,600000,992.18289165,2832.7736171095976,2.855092182045888,0.06719191313186222
Startup_4153,AI,2,2686486457.71,6022727815.799109,31,Australia,2016,63.45,9,298498495.3011111,200000,13432.43228855,30113.639078995548,2.241860478586953,0.01675050319753283
Startup_4154,Blockchain,1,3540086742.15,9987816119.38999,30,France,2014,188.31,11,321826067.46818185,100000,35400.8674215,99878.1611938999,2.8213478501727596,0.0155363424701274
Startup_4155,Biotech,5,38712397.59,187187220.4015029,17,Brazil,2013,185.81,12,3226033.1325000003,500000,77.42479518,374.3744408030058,4.835330076529701,1.5498910874871492
Startup_4156,Blockchain,7,3378218337.95,9929372996.586288,41,China,2011,139.27,14,241301309.85357141,700000,4826.026197071428,14184.818566551841,2.9392336442681555,0.02072098159365212
Startup_4157,Biotech,5,4237842075.96,9142199377.398005,24,USA,2010,86.86,15,282522805.064,500000,8475.68415192,18284.39875479601,2.157277032397914,0.017697686382758898
Startup_4158,AI,5,1635079969.01,2537685943.734828,50,Canada,2019,74.95,6,272513328.16833335,500000,3270.15993802,5075.371887469656,1.5520255839665955,0.01834772645289285
Startup_4159,Biotech,9,2378019086.42,5077593175.901947,18,Singapore,2013,177.79,12,198168257.20166668,900000,2642.2434293555557,5641.770195446607,2.1352196897401834,0.02523108428466286
Startup_4160,Fintech,6,4057931026.76,17036249679.313047,26,China,2016,24.65,9,450881225.19555557,600000,6763.218377933334,28393.749465521745,4.198260041131209,0.011089394990513094
Startup_4161,HealthTech,7,1599782555.98,7311234559.716304,46,UK,2003,151.1,22,72717388.90818182,700000,2285.4036514,10444.620799594719,4.570142693697247,0.06875934456768461
Startup_4162,AI,8,1325575202.15,5114072308.044324,47,Germany,2006,82.73,19,69767115.90263158,800000,1656.9690026875,6392.590385055405,3.858002397562672,0.07166700149936114
Startup_4163,Biotech,10,4741978168.09,15620606597.051826,17,India,2000,40.08,25,189679126.7236,1000000,4741.9781680900005,15620.606597051827,3.2941118755389756,0.026360306937125395
Startup_4164,HealthTech,3,4595755458.01,18878573604.74519,25,Singapore,2011,37.71,14,328268247.0007143,300000,15319.184860033334,62928.57868248397,4.107828142126554,0.015231445763284928
Startup_4165,Blockchain,2,4103419976.6,9609756954.733915,34,China,2005,168.89,20,205170998.82999998,200000,20517.099883,48048.78477366958,2.3418896943364644,0.024369915965281652
Startup_4166,Biotech,9,4268341051.23,20496232660.827217,38,Australia,2005,47.53,20,213417052.5615,900000,4742.601168033333,22773.591845363575,4.80192009373779,0.02342830593895096
Startup_4167,EdTech,4,602296232.36,1442310150.6060858,34,Canada,2009,149.26,16,37643514.5225,400000,1505.7405809,3605.7753765152142,2.3946856598365684,0.1328250048759777
Startup_4168,EdTech,1,2364518671.12,10128864562.088264,29,Singapore,2017,109.81,8,295564833.89,100000,23645.1867112,101288.64562088264,4.283689820596989,0.016916762167521065
Startup_4169,E-commerce,2,2185713214.41,4099487608.575134,18,China,2008,124.07,17,128571365.5535294,200000,10928.56607205,20497.43804287567,1.8755834853117856,0.03888890794986773
Startup_4170,EdTech,5,2945695374.94,8532032786.366933,2,India,2003,164.69,22,133895244.31545454,500000,5891.39074988,17064.065572733867,2.8964409758564122,0.03734262576361636
Startup_4171,EdTech,9,1158662394.88,3006000979.169442,25,Brazil,2004,139.41,21,55174399.75619048,900000,1287.402660977778,3340.0010879660467,2.5943717449126034,0.09062173801789312
Startup_4172,HealthTech,10,190629160.48,572333466.3467902,16,Germany,2021,132.35,4,47657290.12,1000000,190.62916048,572.3334663467901,3.0023395418920544,0.10491574295160533
Startup_4173,Biotech,9,3727165159.46,11798486672.08941,9,Germany,2021,106.31,4,931791289.865,900000,4141.294621622223,13109.4296356549,3.1655390001012997,0.005366008519702315
Startup_4174,Biotech,6,4659056550.53,7754158004.912803,30,Singapore,2021,162.13,4,1164764137.6325,600000,7765.094250883333,12923.59667485467,1.6643193575383226,0.004292714583540494
Startup_4175,EdTech,8,3955160422.22,16835356453.596632,15,Brazil,2021,46.49,4,988790105.555,800000,4943.9505277749995,21044.19556699579,4.256554641631219,0.005056684904015641
Startup_4176,E-commerce,10,2570390079.49,8250383141.622547,26,China,2011,78.55,14,183599291.39214283,1000000,2570.3900794899996,8250.383141622548,3.209778627553502,0.02723322057556686
Startup_4177,HealthTech,7,4591615118.1,21431716333.19624,23,Brazil,2000,180.37,25,183664604.724,700000,6559.4501687142865,30616.73761885177,4.667576829058057,0.027223536116355657
Startup_4178,HealthTech,8,2697211455.23,6438929459.406762,44,India,2019,132.36,6,449535242.53833336,800000,3371.5143190375,8048.661824258453,2.3872542313734515,0.011122598468069239
Startup_4179,Blockchain,8,4878333832.21,23134059444.681145,7,USA,2020,100.67,5,975666766.442,800000,6097.9172902625005,28917.57430585143,4.742205072546433,0.005124700535033785
Startup_4180,EdTech,10,4956247513.59,14008461488.621143,43,India,2012,183.27,13,381249808.7376923,1000000,4956.24751359,14008.461488621144,2.826424921315981,0.01311476067766398
Startup_4181,Fintech,4,1211121089.74,2671995451.5029564,16,Germany,2005,92.17,20,60556054.487,400000,3027.80272435,6679.988628757391,2.206216598933615,0.0825681270412587
Startup_4182,SaaS,8,1485635384.91,4698896576.134052,47,Australia,2022,72.6,3,495211794.97,800000,1857.0442311375002,5873.620720167565,3.162886818570703,0.010096690044111126
Startup_4183,Blockchain,9,4169807369.06,7877068790.551906,36,Australia,2011,47.38,14,297843383.5042857,900000,4633.119298955556,8752.298656168785,1.8890725861822328,0.016787346225967295
Startup_4184,SaaS,6,863635808.7,4129916788.0216727,33,Australia,2019,88.38,6,143939301.45000002,600000,1439.3930145000002,6883.194646702788,4.782011985165701,0.034736864425709627
Startup_4185,EdTech,4,116905768.88,313475036.43849456,33,India,2008,144.5,17,6876809.934117647,400000,292.2644222,783.6875910962364,2.681433426611022,0.7270813135598959
Startup_4186,AI,9,3262724512.53,6937493849.153857,40,Singapore,2004,134.04,21,155367833.93,900000,3625.249458366667,7708.326499059842,2.12628857340283,0.03218169342730696
Startup_4187,E-commerce,7,454620695.15,1994888848.585137,37,UK,2019,38.77,6,75770115.85833333,700000,649.4581359285714,2849.8412122644813,4.388029119367152,0.065989076872318
Startup_4188,Fintech,4,1183377006.05,3185529060.1599736,10,China,2020,10.83,5,236675401.20999998,400000,2958.4425151249998,7963.822650399934,2.691897040312594,0.021125980876920726
Startup_4189,E-commerce,9,2302995406.68,10261614486.454073,28,India,2015,11.83,10,230299540.66799998,900000,2558.8837851999997,11401.793873837858,4.45576854243371,0.02171085528654182
Startup_4190,Blockchain,9,3966609760.02,16583042970.593668,42,UK,2023,78.44,2,1983304880.01,900000,4407.3441778,18425.60330065963,4.180659044843891,0.0025210445708048626
Startup_4191,SaaS,4,1628194774.32,2706550326.0510807,21,Germany,2018,150.76,7,232599253.4742857,400000,4070.4869357999996,6766.375815127702,1.6623013221384682,0.021496199688159186
Startup_4192,SaaS,1,1492118410.97,7294618411.441408,8,Australia,2022,58.47,3,497372803.6566667,100000,14921.1841097,72946.18411441408,4.888766439587931,0.01005282147162085
Startup_4193,AI,4,2388495879.02,9198524423.278788,29,Germany,2005,158.93,20,119424793.951,400000,5971.23969755,22996.31105819697,3.8511786870040337,0.04186735295563081
Startup_4194,SaaS,3,4602399872.21,11223644375.460188,34,Australia,2009,152.95,16,287649992.013125,300000,15341.332907366666,37412.14791820063,2.4386504187153064,0.017382235838100973
Startup_4195,HealthTech,3,314127998.47,765732889.1435392,34,Brazil,2003,131.72,22,14278545.385000002,300000,1047.0933282333335,2552.442963811797,2.4376460960918402,0.3501757262509832
Startup_4196,SaaS,9,299724010.42,1360255663.0236666,8,Germany,2020,130.6,5,59944802.08400001,900000,333.02667824444444,1511.3951811374075,4.538360677603223,0.08341006769850627
Startup_4197,Fintech,6,1369349572.02,5188903839.690982,26,USA,2010,100.8,15,91289971.468,600000,2282.2492867,8648.173066151636,3.7893200872269266,0.054770528674693
Startup_4198,Biotech,9,3816003383.48,11829383475.485771,36,China,2008,171.14,17,224470787.26352942,900000,4240.003759422222,13143.759417206413,3.0999405101936723,0.02227461337376602
Startup_4199,E-commerce,8,2790917891.29,9158227220.07862,45,Singapore,2016,61.99,9,310101987.9211111,800000,3488.6473641125,11447.784025098275,3.2814391454008573,0.016123727659791667
Startup_4200,Blockchain,9,1692995563.38,7943168367.780643,35,USA,2016,143.99,9,188110618.15333334,900000,1881.1061815333335,8825.742630867382,4.691783333396583,0.026580105094994606
Startup_4201,HealthTech,3,3231379545.41,11557547177.831636,9,India,2017,169.57,8,403922443.17625,300000,10771.265151366666,38525.15725943879,3.576660375364605,0.012378613975203822
Startup_4202,Blockchain,5,2741284947.38,5585528411.971331,24,Germany,2012,198.65,13,210868072.87538463,500000,5482.56989476,11171.056823942661,2.0375584877849833,0.023711508014562347
Startup_4203,Fintech,6,3702929528.55,17766837518.25076,34,Canada,2005,165.17,20,185146476.4275,600000,6171.549214250001,29611.395863751266,4.798049053125764,0.02700564491681217
Startup_4204,HealthTech,4,2866793419.71,13090910931.767036,14,India,2005,31.45,20,143339670.9855,400000,7166.983549275,32727.27732941759,4.566394928132384,0.034882178573618965
Startup_4205,Blockchain,1,784612272.62,3024051670.29849,8,China,2013,54.48,12,65384356.05166667,100000,7846.1227262,30240.5167029849,3.8541987881485578,0.07647089153939214
Startup_4206,Biotech,7,1681020652.76,7166711721.708241,30,UK,2022,121.83,3,560340217.5866667,700000,2401.4580753714285,10238.159602440344,4.263309739794991,0.0089231503345138
Startup_4207,SaaS,4,3988908243.31,13302565532.595127,23,Brazil,2013,197.73,12,332409020.2758333,400000,9972.270608275,33256.413831487815,3.334888827013139,0.01504170974617655
Startup_4208,E-commerce,9,2550366304.79,11918315920.745293,16,USA,2008,168.76,17,150021547.34058824,900000,2833.7403386555557,13242.573245272548,4.6731780836191135,0.03332854572315995
Startup_4209,Fintech,6,193665171.14,951858548.1481684,12,Germany,2011,180.34,14,13833226.51,600000,322.7752852333333,1586.4309135802807,4.914970216612014,0.3614485742993881
Startup_4210,E-commerce,3,2797457927.13,10925967295.933018,37,China,2021,65.31,4,699364481.7825,300000,9324.859757100001,36419.890986443395,3.905677075594953,0.007149347915490771
Startup_4211,Fintech,9,3283635946.84,5050797509.318817,45,Australia,2021,130.79,4,820908986.71,900000,3648.484385377778,5611.997232576464,1.5381721942042452,0.0060908091895043835
Startup_4212,SaaS,4,3568122937.06,12816715930.12284,31,USA,2017,101.57,8,446015367.1325,400000,8920.30734265,32041.789825307103,3.5920051400144124,0.011210376073241048
Startup_4213,EdTech,1,2555104349.62,5378097223.393688,2,Germany,2012,63.19,13,196546488.4323077,100000,25551.0434962,53780.97223393688,2.1048444554499426,0.025439274137538423
Startup_4214,Blockchain,8,2742562833.44,5406452681.938994,42,Germany,2022,83.28,3,914187611.1466666,800000,3428.2035418,6758.065852423743,1.9713140628970292,0.005469336861531621
Startup_4215,Blockchain,1,4225346227.46,9393722109.673582,7,USA,2020,179.44,5,845069245.492,100000,42253.4622746,93937.22109673583,2.2231839958167097,0.005916674907615406
Startup_4216,Blockchain,7,3947927669.77,15842450722.004696,32,Australia,2012,93.04,13,303686743.8284615,700000,5639.8966711,22632.072460006708,4.0128523233374365,0.016464334060047964
Startup_4217,AI,6,1696443966.97,3912033716.537437,4,Australia,2021,162.98,4,424110991.7425,600000,2827.406611616667,6520.0561942290615,2.3060199998970066,0.011789366692565615
Startup_4218,EdTech,10,1783519723.99,6675932413.030497,11,China,2013,168.82,12,148626643.66583332,1000000,1783.51972399,6675.932413030497,3.743122278510853,0.03364134368291204
Startup_4219,SaaS,7,2651969170.17,7775326838.986801,50,USA,2014,172.84,11,241088106.3790909,700000,3788.527385957143,11107.609769981145,2.9319069491627525,0.02073930595372431
Startup_4220,AI,2,1367382560.28,3501334898.441897,20,Singapore,2016,40.11,9,151931395.58666667,200000,6836.9128014,17506.674492209484,2.560611053665132,0.032909590415417696
Startup_4221,E-commerce,7,1769881829.58,5849041898.90966,36,China,2013,154.76,12,147490152.465,700000,2528.402613685714,8355.774141299515,3.3047640815080075,0.0339005683866692
Startup_4222,SaaS,9,1338206504.58,4732387574.516372,16,Canada,2002,35.83,23,58182891.50347826,900000,1486.8961161999998,5258.208416129302,3.5363656941733717,0.08593591467864901
Startup_4223,SaaS,7,4759528251.02,17138187015.215708,11,France,2020,47.4,5,951905650.2040001,700000,6799.326072885715,24483.12430745101,3.600816322824194,0.005252621411511177
Startup_4224,Blockchain,3,1170181427.98,1763080423.0350995,23,France,2003,187.85,22,53190064.90818182,300000,3900.6047599333333,5876.934743450332,1.506672709785335,0.09400251736167535
Startup_4225,HealthTech,3,3186925777.35,6888923203.476801,7,UK,2002,159.95,23,138561990.3195652,300000,10623.0859245,22963.07734492267,2.1616202211038296,0.03608493201106964
Startup_4226,EdTech,5,4908396185.45,23960643124.09973,16,Brazil,2013,64.67,12,409033015.45416665,500000,9816.792370899999,47921.28624819946,4.88156257539407,0.012223952128774467
Startup_4227,SaaS,6,3051570139.22,13028067469.875765,10,Germany,2001,197.13,24,127148755.80083333,600000,5085.950232033333,21713.445783126273,4.26929969671476,0.039324018300517495
Startup_4228,E-commerce,1,2158580364.18,5717215077.416298,34,Germany,2009,44.81,16,134911272.76125,100000,21585.803641799997,57172.150774162976,2.648599594571106,0.03706139522416639
Startup_4229,Fintech,4,3687131067.41,6466723045.879083,14,Australia,2014,188.38,11,335193733.40090907,400000,9217.827668525,16166.807614697707,1.753863078814171,0.01491674665056981
Startup_4230,EdTech,3,4858252545.87,11129155294.869482,18,Brazil,2005,198.02,20,242912627.2935,300000,16194.1751529,37097.18431623161,2.2907733160826265,0.020583532670612192
Startup_4231,HealthTech,2,1303920850.88,2905088391.9209843,50,Singapore,2011,53.33,14,93137203.63428572,200000,6519.6042544,14525.441959604921,2.227963752524071,0.05368424007696316
Startup_4232,HealthTech,5,1540789206.15,6563580116.147296,40,Australia,2006,54.25,19,81094168.74473685,500000,3081.5784123000003,13127.160232294593,4.2598819422858245,0.06165671437780794
Startup_4233,EdTech,4,2876963577.4,10441980638.134447,45,UK,2018,64.78,7,410994796.7714286,400000,7192.4089435000005,26104.95159533612,3.6295143672173924,0.012165604137272593
Startup_4234,SaaS,4,4118758056.35,18165157376.05267,7,Germany,2000,41.3,25,164750322.254,400000,10296.895140875,45412.89344013167,4.410348247585691,0.030348954293948908
Startup_4235,Blockchain,7,4410480620.47,16859369077.261148,4,Australia,2023,99.47,2,2205240310.235,700000,6300.686600671429,24084.812967515925,3.822569585503482,0.002267326593294124
Startup_4236,SaaS,8,3560205281.69,6840101438.01748,43,China,2022,29.53,3,1186735093.8966668,800000,4450.2566021125,8550.12679752185,1.9212660217083157,0.004213240196329247
Startup_4237,E-commerce,5,4056436354.35,7085243591.498367,13,USA,2019,126.45,6,676072725.725,500000,8112.8727087,14170.487182996734,1.7466670181821948,0.007395654061681235
Startup_4238,EdTech,1,1333311675.45,5209035039.869566,41,France,2020,76.77,5,266662335.09,100000,13333.1167545,52090.35039869566,3.9068397403116473,0.018750304568931613
Startup_4239,Biotech,1,570073407.34,2483497391.38276,50,Canada,2013,97.92,12,47506117.278333336,100000,5700.7340734,24834.9739138276,4.356451922518053,0.1052496033448814
Startup_4240,HealthTech,5,456936507.35,1880727117.557061,10,UK,2002,126.22,23,19866804.667391304,500000,913.8730147,3761.4542351141217,4.115948468342625,0.2516761041198955
